TIT,TAT,AH,AFDP,GTEP,AT,AP,TEY,CDP,CO,Classification
1075.6,550.3,97.281,3.3818,24.589,9.474,1.0203,133.29,11.793,1.3865,1
1076.9,550.45,99.073,3.4279,24.8,9.2905,1.0202,134.29,11.923,1.43,1
1050.7,547.77,99.552,2.9536,20.889,9.3223,1.0196,117,10.749,2.7727,1
1037.5,545.7,98.318,2.7464,19.207,9.4848,1.0192,108.82,10.351,2.7948,1
1057.6,549.08,98.549,3.0721,21.807,9.4788,1.0193,121.07,11.055,1.2215,1
1077.6,549.98,98.914,3.4204,25.081,9.5051,1.0194,134.85,11.842,0.93887,1
1077.5,549.8,98.45,3.4242,25.065,9.639,1.0196,134.62,11.893,1.8299,1
1077.5,549.87,98.502,3.4299,25.064,9.827,1.02,134.68,11.924,1.3938,1
1093.2,536.86,98.826,4.3046,32.05,10.243,1.02,155.6,13.529,1.4166,1
1100.1,535.58,91.723,4.4466,33.712,10.94,1.02,161.58,13.942,1.2468,1
1099.8,536.04,88.286,4.4095,33.499,11.526,1.0195,160.87,13.922,1.3696,1
1100,536.86,85.665,4.3913,33.254,12.165,1.0187,160.2,13.789,1.1206,1
1100.1,536.47,85.534,4.3953,33.41,12.286,1.0184,160.37,13.872,0.42841,1
1100.1,537.36,85.934,4.3596,33.151,12.298,1.0183,159.95,13.837,0.97827,1
1099.8,535.23,87.12,4.4322,33.743,11.966,1.0185,161.45,13.94,0.73444,1
1099.9,535.07,88.886,4.4138,33.818,11.54,1.0186,161.9,13.948,1.6108,1
1099.9,534.86,88.227,4.3952,33.888,11.139,1.0186,162.35,13.927,1.1738,1
1099.8,535.38,90.143,4.3835,33.676,10.2,1.0188,162.49,13.997,1.7807,1
1078,549.61,92.398,3.3779,25.204,9.4994,1.019,135.81,12.029,0.73801,1
1076.3,550.07,94.647,3.3322,24.828,9.681,1.019,133.81,11.848,1.2537,1
1077.3,550,93.606,3.35,25.043,10.073,1.0191,134.56,11.928,0.073395,1
1077.7,549.92,92.596,3.34,25.116,10.312,1.0192,134.69,11.909,1.3132,1
1089.9,549.83,93.573,3.6366,27.326,10.197,1.019,144.49,12.565,1.1703,1
1077.1,549.87,94.313,3.3385,25,10.322,1.0189,134.08,11.919,1.876,1
1077.9,549.94,93.651,3.3717,25.165,10.493,1.019,134.67,11.965,1.9971,1
1076.9,549.97,93.894,3.3405,25.001,10.524,1.019,134.01,11.958,1.9184,1
1077,549.94,94.322,3.3098,24.995,10.374,1.0192,134.11,11.883,1.2497,1
1077.4,549.89,95.186,3.322,25.066,10.293,1.0192,134.54,11.809,1.2701,1
1078.7,550.08,95.312,3.3602,25.308,10.356,1.0194,135.49,11.853,1.1887,1
1077.3,549.79,94.02,3.3158,25.068,11.003,1.0202,134.21,11.794,1.2004,1
1071.1,534.48,94.452,3.7965,28.595,11.294,1.0205,141.07,12.649,9.0655,1
1099.9,534.5,93.322,4.4579,34.006,11.828,1.0207,161.54,14.029,1.792,1
1099.8,536.08,89.521,4.4194,33.51,12.567,1.0204,160.45,13.839,1.0797,1
1099.9,535.18,86.613,4.4428,33.787,13.219,1.0199,160.86,13.927,1.1663,1
1100,537.6,84.38,4.3472,33.052,13.456,1.0195,159.28,13.778,0.06373,1
1100,535.57,81.626,4.4083,33.656,13.71,1.0195,160.37,13.959,0.22703,1
1099.9,537.05,82.428,4.3748,33.164,13.763,1.0197,159.54,13.847,0.46227,1
1100,537.01,88.094,4.3778,33.181,13.508,1.0199,159.69,13.811,0.089622,1
1099.9,537.73,89.607,4.3358,32.938,13.17,1.0201,159.29,13.792,0.11124,1
1100.2,537.11,87.98,4.3253,33.136,12.774,1.0205,159.66,13.821,0.069017,1
1091.4,537.85,88.657,4.1047,31.32,12.289,1.0207,152.94,13.403,0.093086,1
1074.8,548.38,94.636,3.3289,24.965,11.128,1.0209,133.92,11.878,0.025746,1
1077.7,549.86,94.79,3.3613,25.116,11.116,1.0211,134.21,11.958,0.07381,1
1079.2,549.93,94.895,3.399,25.299,11.269,1.0214,135.18,11.999,0.11124,1
1079.1,549.98,94.045,3.3916,25.298,11.361,1.0217,135.11,11.989,0.11124,1
1079.2,549.98,93.259,3.3942,25.295,11.342,1.0218,135.35,12.054,0.11124,1
1078.8,549.9,92.172,3.3359,25.245,11.392,1.022,135.04,12.006,0.11124,1
1079,549.9,91.871,3.3425,25.268,11.339,1.0222,135.15,11.986,0.11124,1
1078.1,549.9,90.762,3.3047,25.112,11.43,1.0227,134.42,11.816,0.11124,1
1078.7,549.94,90.725,3.3645,25.197,11.488,1.0231,134.94,11.876,0.11124,1
1079.6,550.06,90.905,3.4067,25.356,11.626,1.0236,135.53,11.893,0.11124,1
1079.4,550.08,90.258,3.3465,25.333,12.008,1.0238,135.28,11.872,0.11124,1
1077.3,550.09,88.366,3.2997,25.011,12.438,1.0235,133.66,11.91,0.11124,1
1077.7,550.1,85.053,3.3325,25.069,12.65,1.0232,133.92,11.898,0.11124,1
1077.8,550.11,85.249,3.3556,25.077,12.695,1.0226,133.93,11.98,0.11124,1
1077.9,550.18,84.893,3.3519,25.082,12.775,1.0226,133.93,11.899,0.085605,1
1077.6,550.09,84.485,3.3368,25.031,12.785,1.0228,133.68,11.856,0.080322,1
1077.4,550.08,85.518,3.3298,24.99,12.616,1.0227,133.58,11.839,0.11124,1
1077.5,549.99,87.377,3.3024,25.049,12.212,1.0228,133.96,11.881,0.11124,1
1075.5,549.79,87.697,3.257,24.665,12.088,1.0228,132.36,11.748,0.11124,1
1066.8,550.02,86.169,3.0715,23.22,12.363,1.023,125.99,11.39,0.11124,1
1034.2,531.17,86.211,3.015,22.564,12.315,1.0231,115.9,11.104,0.088919,1
1056.1,549.96,83.267,2.8955,21.354,12.904,1.022,117.62,10.877,0.041929,1
1043.8,548.95,86.582,2.6868,19.443,12.86,1.021,109.59,10.3,0.0069153,1
1044.2,549.5,84.722,2.6919,19.287,12.958,1.0212,109.57,10.265,0.040876,1
1078.5,549.88,83.561,3.4048,25.265,12.888,1.0198,134.71,11.913,0.016197,1
1076.2,549.91,85.03,3.3272,24.829,12.685,1.0194,132.99,11.901,0.0016398,1
1077.2,549.82,87.653,3.354,24.954,12.093,1.0197,133.82,11.782,0.049291,1
1056.7,549.56,88.422,2.8823,21.459,11.566,1.0196,118.89,10.856,0.11124,1
1039.6,546.95,89.945,2.6609,19.319,10.794,1.0197,109.41,10.23,0.11124,1
1031.4,541.42,91.165,2.701,19.388,9.9897,1.0197,107.91,10.313,0.11124,1
1029.2,539.48,93.452,2.7421,19.507,8.9585,1.0197,108.18,10.391,0.046709,1
1024,535.9,95.201,2.7831,19.541,8.1112,1.0197,107.11,10.463,0.013199,1
1074.5,549.81,95.379,3.3702,24.482,7.2254,1.0196,133.64,11.816,0.032045,1
1063.1,547.01,100.09,3.4605,23.174,5.6887,1.019,127.49,11.399,0.0068874,1
1055.1,548.21,100.08,3.3538,21.698,8.7577,1.0193,120.09,10.928,0.051379,1
1077.9,550.32,100.07,3.8054,25.115,9.2925,1.0195,135.08,11.819,0.061481,1
1076.8,549.79,100.07,3.8549,24.89,9.7946,1.0199,134.05,11.767,0.072234,1
1099.8,537.59,100.06,5.1438,32.919,11.52,1.0203,159.83,13.79,0.069452,1
1072.4,549.66,98.259,3.5284,24.113,12.565,1.0197,130.03,11.717,0.10632,1
1074.2,549.96,93.964,3.3774,24.518,13.209,1.0194,131.15,11.748,0.064077,1
1074.3,550.04,86.787,3.3231,24.553,13.824,1.0193,130.94,11.795,0.077379,1
1073.2,549.95,85.379,3.2664,24.377,13.947,1.0194,130.24,11.766,0.11124,1
1072.8,550.03,85.873,3.2662,24.292,13.801,1.0196,130.13,11.729,0.1097,1
1064.9,550.04,88.023,3.087,22.962,13.338,1.02,124.46,11.346,0.028571,1
1030.8,542.13,89.754,2.6354,19.187,12.797,1.02,105.7,10.163,5.6683,1
1038.6,546.79,89.739,2.6372,19.257,11.814,1.0202,108.3,10.163,3.7781,1
1024.4,537.81,89.709,2.6537,19.183,10.877,1.0205,104.76,10.211,10.505,1
1019.8,534.64,89.733,2.6702,19.174,10.078,1.0206,104.11,10.268,12.567,1
1076,549.96,93.482,3.3072,24.761,9.0097,1.0204,133.94,11.828,0.89018,1
1078.2,550.1,93.961,3.3746,25.153,9.0341,1.0204,135.47,11.99,1.3098,1
1076.6,549.98,93.617,3.3426,24.835,9.0015,1.0204,134.27,11.898,1.669,1
1076.9,549.85,94.156,3.3269,24.902,8.7539,1.0205,134.66,11.862,1.8181,1
1079.4,549.98,100.08,3.9075,25.267,9.272,1.0233,135.94,12.011,1.2364,1
1070.9,549.82,100.07,3.6939,23.775,9.5622,1.0233,129.57,11.636,1.3373,1
1076.6,549.8,100.05,3.7719,24.733,9.5901,1.0232,133.78,11.843,1.0746,1
1077,549.91,99.744,3.7046,24.83,9.7465,1.0231,134.02,11.905,0.67777,1
1077,550.31,98.442,3.4966,24.805,9.6987,1.023,134.1,11.86,0.38865,1
1077.2,549.87,97.825,3.4524,24.829,9.6638,1.023,134.3,11.796,1.1495,1
1062.4,549.08,98.665,3.1433,22.501,9.5519,1.0233,123.74,11.143,2.627,1
1028.1,539.46,98.829,2.7534,19.126,9.5782,1.0235,106.3,10.306,9.7846,1
1086.5,532.66,99.187,4.3445,31.927,9.6258,1.0238,153.96,13.512,2.7203,1
1100.1,534.35,97.699,4.5344,33.777,9.9697,1.0242,162.52,14.04,0.48446,1
1100,536.35,97.393,4.4403,33.113,10.163,1.024,161.18,13.915,0.65336,1
1100,534.51,96.533,4.5209,33.722,10.383,1.0233,162.37,14.066,0.74922,1
1100,535.19,96.025,4.4885,33.541,10.657,1.0225,162.07,13.909,0.71614,1
1099.9,534.41,95.489,4.5209,33.791,10.752,1.0219,162.32,14.033,1.1645,1
1100,533.97,93.955,4.5333,33.946,11.024,1.0216,162.58,14.089,1.503,1
1100,533.81,92.675,4.5181,33.963,11.32,1.0216,162.43,14.068,1.6897,1
1100,533.59,91.609,4.5105,34.001,11.461,1.0216,162.67,14.052,1.9896,1
1099.9,533.4,93.182,4.5189,34.024,10.853,1.0214,163.05,14.076,1.9669,1
1100,534.58,95.975,4.4726,33.637,10.531,1.0214,162.55,13.956,0.57117,1
1100,534.47,96.696,4.4966,33.75,10.572,1.0214,162.4,14.045,0.82306,1
1074,540.72,97.441,3.694,27.166,10.606,1.0214,138.67,12.381,1.9021,1
1075.9,550.05,95.612,3.3918,24.637,10.882,1.0212,133.2,11.859,0.87498,1
1077.6,549.77,95.299,3.3994,24.929,10.876,1.0209,134.37,11.911,1.0062,1
1074.4,549.68,98.737,3.3942,24.507,4.9451,1.0188,132.72,11.79,2.2841,1
1060.6,550.16,99.028,3.0737,22.038,5.1882,1.0186,121.17,11.092,2.6029,1
1066,550.31,98.864,3.2013,22.937,5.9159,1.0184,125.09,11.358,2.247,1
1064.9,550.33,99.2,3.2124,22.82,6.8229,1.0179,123.97,11.349,0.62439,1
1069,550.43,99.2,3.2967,23.528,7.5018,1.0174,127.12,11.453,0.60704,1
1063.7,549.94,99.361,3.1832,22.648,8.1952,1.017,122.76,11.197,1.0582,1
1040.5,549.28,98.059,2.706,18.847,8.8011,1.0169,106.17,10.078,5.0273,1
1037,547.72,96.138,2.6914,18.737,9.5995,1.0171,104.84,10.145,7.2004,1
1038.9,546.94,93.939,2.728,19.248,10.942,1.017,109.22,10.314,5.412,1
1051.7,548.77,91.12,2.9482,21.155,11.393,1.0163,116.75,10.723,3.2974,1
1100.1,537.53,88.449,4.4134,33.104,11.761,1.0154,159.67,13.782,1.8535,1
1099.5,540.7,88.321,4.2922,31.905,12.034,1.0148,157.41,13.53,2.0337,1
1044.9,549.24,89.901,2.77,19.592,12.047,1.0146,111.1,10.502,3.4091,1
1072.9,549.03,100.09,4.3593,24.453,6.4232,1.0181,133.58,11.807,2.3024,1
1075,550.12,100.09,4.2214,24.51,6.3123,1.0182,133.74,11.79,1.0914,1
1077.3,549.92,100.09,4.086,24.869,6.3452,1.0186,135.49,11.906,1.1151,1
1063.8,549.08,99.903,3.4588,22.689,6.8285,1.0185,125.75,11.336,1.7565,1
1069.8,549.64,100.09,3.5017,23.543,7.9054,1.0187,129.25,11.428,1.1876,1
1060.2,549.79,99.923,3.1539,21.845,8.3089,1.02,121.82,10.985,1.5012,1
1074.2,549.76,100.09,3.5346,24.292,8.2688,1.0205,132.44,11.737,1.0324,1
1045.3,548.78,100.09,3.0268,19.617,8.3189,1.0208,112.12,10.436,3.1851,1
1071.5,550.34,100.08,3.6707,23.892,9.0059,1.0205,130.19,11.667,2.7751,1
1025.2,538.43,91.459,2.7154,19.124,10.869,1.0179,105.31,10.194,9.9632,1
1018.6,533.91,91.938,2.6952,19.16,9.6733,1.018,103.99,10.165,12.538,1
1074.9,550.06,94.132,3.3386,24.569,6.72,1.0181,133.69,11.818,1.6107,1
1076.8,549.62,95.227,3.3489,24.786,5.911,1.018,134.89,11.887,0.56681,1
1032.2,544.8,97.098,2.6345,18.762,13.308,1.0154,104.44,10.008,5.6507,1
1025.7,540.15,95.05,2.653,18.831,13.528,1.0187,103.41,9.9636,10.893,1
1026.8,541.21,94.243,2.6421,18.796,13.929,1.019,102.67,10.121,11.987,1
1030.1,543.37,93.244,2.6313,18.8,14.619,1.0188,103.44,10.167,8.2747,1
1036.2,545.4,90.962,2.7161,19.359,15.071,1.0182,106.55,10.354,5.4399,1
1100,538.69,92.299,4.4178,32.75,15.22,1.0178,156.98,13.689,0.80042,1
1056.2,541.39,90.834,3.2697,23.959,15.291,1.0174,123.22,11.438,5.3497,1
1031.1,543.26,89.647,2.6554,18.961,15.042,1.0174,104.22,10.211,7.2356,1
1028.9,542.81,91.121,2.6397,18.74,14.559,1.0174,103.07,10.058,8.7735,1
1031.7,544.31,93.786,2.6747,18.818,13.889,1.0175,104.19,10.016,7.6902,1
1030,543.18,94.955,2.7097,18.809,13.512,1.0176,103.61,9.9528,7.3268,1
1016.7,533.44,98.94,3.0128,18.964,9.4265,1.0179,103.2,10.111,19.703,1
1032.6,543.8,100.08,3.095,19.007,8.9473,1.0178,105.99,10.111,8.5779,1
1030.2,542.53,100.08,3.1455,18.892,9.0339,1.0174,104.73,10.097,8.7896,1
1035.6,546.65,100.08,3.1738,18.791,9.4605,1.0172,105.12,10.23,6.8984,1
1036.2,546.54,100.08,3.2148,18.879,9.376,1.0173,105.62,10.282,6.5038,1
1034.4,545.39,100.08,3.1864,18.816,8.9012,1.017,105.49,10.199,8.2328,1
1031.7,544.06,100.08,3.1246,18.705,8.7982,1.0168,104.33,10.088,10.599,1
1034.5,546.12,100.08,3.0626,18.718,8.9906,1.0167,104.54,9.9763,8.9961,1
1068.1,544.69,99.036,3.6638,24.719,11.025,1.0173,131.89,11.808,8.3873,1
1079.3,549.9,84.265,3.53,25.393,15.939,1.0174,133.84,12.03,1.6295,1
1031.2,543.54,85.82,2.6465,18.816,14.981,1.0168,103.75,10.181,7.691,1
1081,550.04,70.328,3.5743,25.837,18.866,1.0111,134.38,12.07,0.78765,1
1080.3,550.04,69.192,3.5639,25.612,18.788,1.0109,134.09,12.076,1.6466,1
1080,549.98,70.533,3.5262,25.563,18.354,1.011,133.98,11.985,1.9738,1
1076.2,550.07,69.146,3.4762,24.993,18.971,1.0068,131.3,11.863,1.4725,1
1078.1,549.93,83.359,3.5494,25.217,15.987,1.0082,133.45,11.873,1.6306,1
1031.5,544.47,93.468,2.6964,18.776,13.488,1.0146,103.89,10.138,6.111,1
1039.1,544.72,89.467,2.8187,20.079,15.067,1.0143,108.99,10.455,7.4585,1
1079.3,550,96.761,3.5704,25.498,13.46,1.002,135.56,11.929,1.2449,1
1079.4,550.01,96.451,3.5674,25.593,14.056,1.0013,135.41,11.899,1.468,1
1078,549.95,91.427,3.518,25.532,14.866,1.0007,134.22,11.974,1.7565,1
1078.5,550,90.561,3.542,25.683,15.231,1.0002,134.59,11.896,1.8294,1
1074.6,550.41,96.83,3.3938,24.636,6.2784,0.99594,134.45,11.821,0.70486,1
1075,550.47,94.989,3.3577,24.566,6.3273,0.9964,134.52,11.817,1.7112,1
1071.5,550.04,96.073,3.308,23.927,5.9634,0.99655,131.42,11.533,1.9063,1
1041.8,549.76,93.779,2.6878,18.922,5.8495,0.99707,109.11,10.241,3.7468,1
1043.3,549.6,95.726,2.7113,19.028,3.9243,0.99811,110.23,10.176,1.2064,1
1043.1,549.7,92.678,2.6956,19.019,3.0972,0.99942,110.48,10.252,2.7626,1
1062.6,550,92.436,3.142,22.316,2.7441,1.0002,124.54,11.182,2.2125,1
1078,549.87,90.443,3.4542,24.862,2.629,1.001,135.85,11.844,0.79533,1
1076.8,549.83,90.015,3.4021,24.65,2.7969,1.0015,135.37,11.879,0.69118,1
1073.7,550.22,90.966,3.2899,24.135,3.1118,1.002,134.33,11.785,0.57199,1
1076.1,549.77,91.687,3.3896,24.595,3.4486,1.0019,135.06,11.835,0.14649,1
1075.4,550.02,92.653,3.3714,24.488,3.8052,1.0015,134.48,11.732,0.65817,1
1074.6,549.96,92.496,3.3754,24.391,4.0995,1.0012,133.6,11.788,0.54421,1
1074.8,550.26,92.074,3.4163,24.485,4.2935,1.0014,133.7,11.738,3.8386,1
1075.3,549.91,93.325,3.3972,24.594,4.1289,1.0016,134.26,11.847,4.3609,1
1075.2,549.96,95.205,3.445,24.587,4.2369,1.0019,134.27,11.755,4.5182,1
1064.6,550.06,94.464,3.1817,22.655,4.3125,1.0022,126,11.177,3.3281,1
1061,550.34,93.679,3.1157,22.096,4.3905,1.0024,123.18,11.165,2.6638,1
1058.5,550.22,93.097,3.0753,21.706,4.642,1.0026,121.01,11.017,4.0203,1
1058.9,550.2,92.607,3.0864,21.782,4.7948,1.0028,121.14,11.085,1.5937,1
1067.2,550.15,92.874,3.2741,23.146,4.7103,1.003,127.67,11.45,1.263,1
1077.5,549.93,93.075,3.4981,25.007,4.8622,1.0031,135.49,11.933,0.44288,1
1066,549.93,91.467,3.2737,22.919,5.2454,1.0032,126.32,11.425,0.23987,1
1066.7,549.9,90.995,3.2558,23.083,5.4175,1.0031,127,11.403,1.0473,1
1043.9,549.92,91.677,2.7921,19.226,5.485,1.0028,110.31,10.368,2.1057,1
1043.7,550.17,92.261,2.8075,19.207,5.6035,1.0024,110.03,10.325,3.4243,1
1044.3,549.93,93.736,2.8201,19.352,6.0704,1.003,110.21,10.319,0.96049,1
1067.4,549.77,95.571,3.2633,23.228,6.7633,1.0037,128.06,11.389,0.55863,1
1066.7,550.22,96.269,3.2407,23.156,7.0813,1.004,127.97,11.447,2.4917,1
1072.8,550.3,96.579,3.3984,24.178,7.6179,1.0038,132.3,11.769,2.7291,1
1076.8,550.07,96.654,3.5031,24.893,8.3687,1.0033,135.22,11.923,3.1187,1
1076.8,550.47,96.091,3.502,24.919,8.8188,1.003,135.18,11.935,2.6791,1
1077.2,550.46,95.684,3.5096,25.07,9.1434,1.0029,135.43,11.935,2.0425,1
1098,549.55,100.02,4.1493,29.257,12.6,0.99538,149.72,12.887,1.5422,1
1097.1,549.76,98.183,4.1985,28.908,13.452,0.99603,148.7,12.783,1.9937,1
1095.5,549.97,95.365,4.073,28.79,12.019,0.99759,148.95,12.788,1.0679,1
1096.1,548.67,95.122,4.0454,29.214,10.033,0.99986,151.14,12.839,1.1243,1
1097,549.93,94.592,3.8887,28.662,9.2803,1.0014,150.72,12.802,0.7342,1
1096.8,549.7,92.272,3.8027,28.535,8.8976,1.003,150.65,12.893,0.44914,1
1094.9,549.98,91.388,3.6896,28.084,8.3002,1.0043,149.54,12.669,0.90955,1
1095.9,549.9,91.379,3.8023,28.169,8.2255,1.0056,150.18,12.676,0.52334,1
1075.4,549.84,90.3,3.3083,24.391,8.1402,1.0069,134.31,11.701,0.58673,1
1068.3,549.85,91.848,3.2397,23.001,6.0642,1.0143,127.4,11.483,2.1386,1
1066.4,550.09,88.645,3.1984,22.806,5.7553,1.0159,125.8,11.393,2.195,1
1067.1,550.21,89.52,3.2066,22.938,5.2669,1.0173,126.47,11.439,2.3544,1
1057.3,547.07,91.928,3.0679,21.946,4.7211,1.0187,121.5,11.094,4.8915,1
1041,547.62,91.307,2.7488,18.989,3.753,1.0198,108.35,10.345,5.07,1
1043.7,548.59,86.074,2.7864,19.048,3.4612,1.0217,108.8,10.371,4.9826,1
1046.2,549.68,86.194,2.7894,19.129,3.3005,1.0227,109.02,10.462,4.3616,1
1063,550.1,88.416,3.1305,21.993,3.2446,1.0238,122.41,11.255,3.4882,1
1078.7,549.94,89.285,3.4312,24.632,3.3408,1.0247,134.89,11.901,1.7851,1
1087.5,541.28,88.094,3.9094,28.92,3.6163,1.0255,149.19,12.971,1.1959,1
1099.9,532.95,86.77,4.433,33.686,3.8654,1.0263,166.77,14.121,0.77748,1
1099.9,532.16,85.618,4.4797,33.917,4.4989,1.0266,166.83,14.201,0.50589,1
1100,531.45,82.714,4.5096,34.167,4.7193,1.0266,167.54,14.208,0.41662,1
1099.8,531.38,82.06,4.5085,34.147,4.8493,1.027,167.25,14.261,0.63641,1
1099.9,533.07,84.368,4.431,33.578,4.5043,1.0274,166.42,14.137,0.60814,1
1099.9,530.25,86.767,4.5212,34.458,4.0818,1.0282,168.5,14.351,1.212,1
1100,531.4,86.579,4.4619,33.929,3.4836,1.0284,168.17,14.28,1.81,1
1100,530.56,88.874,4.4973,34.232,3.2101,1.0286,168.63,14.254,0.52755,1
1058.8,550.43,91.197,3.0348,21.076,3.7435,1.0293,119.19,11.032,5.3847,1
1063.4,549.81,90.393,3.1384,21.901,3.9767,1.0295,122.43,11.228,4.4017,1
1063.7,550.09,90.179,3.1464,21.96,4.3151,1.0299,122.44,11.22,3.6572,1
1066.7,550.33,90.014,3.2098,22.498,4.6519,1.0301,124.74,11.448,1.8082,1
1065.2,549.93,89.564,3.1781,22.238,4.9572,1.0301,123.36,11.344,1.5692,1
1048.7,549.65,89.341,2.8396,19.479,5.2562,1.03,111.63,10.553,3.9769,1
1047.2,549.7,90.46,2.8245,19.231,5.8025,1.0295,110.48,10.472,3.3987,1
1049.7,549.72,89.572,2.8632,19.6,6.0157,1.0299,112.08,10.542,2.3225,1
1072.6,550.22,88.63,3.3703,23.567,6.3938,1.0304,128.65,11.657,1.3537,1
1082,550.14,88.799,3.5805,25.151,6.5213,1.0307,135.63,12.055,0.92027,1
1080.6,550.14,88.803,3.5362,24.834,6.4653,1.0311,134.56,11.954,0.76562,1
1080,550.09,87.781,3.5294,24.707,6.4729,1.0314,133.98,12.085,0.84539,1
1080.7,549.95,87.696,3.5595,24.848,6.7442,1.0311,134.42,12.003,0.84001,1
1080.5,549.79,86.397,3.5418,24.837,6.7896,1.031,134.64,12.087,0.69812,1
1078,549.62,86.819,3.4188,24.366,6.6188,1.0308,134.17,11.967,1.1607,1
1075.7,549.46,87.811,3.3482,24.002,6.4046,1.0305,133.14,11.824,1.3347,1
1093.2,537.45,90.174,4.1815,30.918,6.1623,1.0304,156.17,13.476,1.0716,1
1100,533.07,92.366,4.4893,33.41,5.7811,1.0305,165.02,14.056,0.51137,1
1100,530.38,93.483,4.6014,34.266,5.6293,1.0307,166.75,14.282,1.7591,1
1100,529.8,94.119,4.6085,34.479,5.6979,1.0312,167.22,14.362,0.22459,1
1064.3,549.88,89.29,3.1672,22.154,6.3345,1.0304,122.6,11.289,4.0328,1
1067.9,550.05,87.963,3.2541,22.737,6.4789,1.0301,125.21,11.503,4.5392,1
1066.4,550.29,86.505,3.2277,22.544,6.657,1.0299,124.02,11.312,4.7707,1
1048,548.67,88.907,2.878,19.755,6.7256,1.0298,111.55,10.64,4.3211,1
1053.3,550.01,92.034,2.9253,20.247,6.6892,1.0297,114.8,10.799,1.9853,1
1069.2,549.78,91.366,3.2828,22.92,6.7352,1.0296,126.53,11.552,0.038401,1
1078.5,550.26,92.913,3.4908,24.516,6.5935,1.0291,133.35,11.859,4.4639,1
1068.4,550.47,93.818,3.2332,22.822,6.751,1.0296,125.9,11.445,4.4271,1
1068.6,550.15,95.025,3.2933,22.931,7.1965,1.0295,125.78,11.497,6.2127,1
1077.6,549.68,89.789,3.4379,24.471,8.2189,1.0295,133.78,11.924,1.999,1
1078.1,550.02,84.157,3.4102,24.535,8.6971,1.0295,135.08,11.887,1.5148,1
1077.6,550.04,84.724,3.4308,24.458,9.1761,1.0289,134.55,11.839,1.5768,1
1077.4,550.05,82.695,3.413,24.422,9.2684,1.0281,134.43,11.936,4.0018,1
1077.4,550.05,80.726,3.4167,24.422,9.2894,1.0277,134.42,11.947,3.7876,1
1077,550.04,81.255,3.3898,24.322,9.0215,1.0275,134.18,11.926,4.4731,1
1077.8,549.96,84.772,3.3879,24.493,8.6289,1.0272,135.07,11.953,1.6179,1
1086,539.03,83.766,3.9745,29.379,8.169,1.0265,148.75,13.051,0.3203,1
1099.8,535.05,83.434,4.4218,32.975,8.0792,1.0266,162.41,13.933,2.8224,1
1100.1,530.7,82.611,4.6262,34.376,8.2973,1.0263,165.62,14.274,3.4353,1
1100.1,532.26,82.039,4.5687,33.871,8.4958,1.0259,164.66,14.215,2.7342,1
1100,531.91,82.942,4.597,33.996,8.6994,1.0255,164.66,14.221,1.2602,1
1100,531.85,83.917,4.5957,34.028,8.8188,1.0252,164.85,14.214,0.83128,1
1085.2,542.66,83.099,3.8575,28.081,8.8832,1.0248,145.67,12.805,1.3217,1
1033.1,540.56,82.697,2.7895,19.409,8.9362,1.0239,109.14,10.532,6.8601,1
1031.1,540.53,83.301,2.7506,19.135,8.9406,1.0235,107.61,10.381,7.6735,1
1028.8,539.22,82.777,2.7296,19.093,8.673,1.023,107.17,10.269,8,1
1023.3,536.6,85.176,2.7356,18.889,8.8686,1.0225,104.58,10.17,11.327,1
1038.1,546.44,84.156,2.7202,18.863,8.7296,1.0221,107.24,10.214,6.7309,1
1077.3,549.43,82.582,3.4523,24.8,9.4423,1.022,134.61,11.952,3.1679,1
1080.2,549.96,81.217,3.5017,25.083,9.9959,1.0214,135.99,11.928,0.92201,1
1088.9,541.46,76.687,3.9834,29.314,10.153,1.0181,148.84,13.016,0.37197,1
1099.9,535.06,79.853,4.468,33.24,9.8009,1.019,162.24,13.93,0.25359,1
1100,534.68,82.661,4.4891,33.315,9.7755,1.0197,162.31,14.032,0.44876,1
1099.9,535.57,82.349,4.4425,33.043,9.8854,1.0202,161.97,13.978,0.645,1
1099.8,534.36,82.647,4.4917,33.4,9.9113,1.0201,162.49,14.001,1.004,1
1099.8,536.35,82.256,4.4144,32.782,9.9578,1.02,161.25,13.904,1.1031,1
1075.8,543.89,81.703,3.6131,26.238,10.104,1.0197,137.72,12.267,1.107,1
1025.5,536.39,80.687,2.7586,19.331,10.062,1.0194,106.36,10.378,10.591,1
1018.9,533.87,79.635,2.7071,18.863,10.003,1.0192,103.63,10.233,13.075,1
1020.1,534.67,79.205,2.6934,18.918,9.9736,1.0193,103.9,10.204,13.016,1
1073,542.53,78.622,3.5793,26.245,9.9598,1.0196,136.72,12.166,1.9664,1
1090.4,539.18,78.349,4.0882,30.319,9.9694,1.0204,151.83,13.234,0.66367,1
1100,535.54,77.918,4.437,33.102,10.009,1.0207,161.73,13.917,0.15981,1
1099.9,534.15,78.125,4.4929,33.531,10.101,1.0208,162.59,13.998,0.14555,1
1099.9,536.24,76.621,4.4056,32.86,10.322,1.0209,161.16,13.919,0.019098,1
1100,535.01,76.633,4.4558,33.223,10.427,1.0208,161.87,13.998,1.2518,1
1099.7,536.89,76.944,4.3704,32.607,10.435,1.0207,160.68,13.889,1.1545,1
1099.9,534.59,78.035,4.4691,33.359,10.384,1.0207,162.22,13.974,1.1489,1
1099.8,536.03,81.783,4.3978,32.878,10.178,1.0208,161.55,13.883,1.656,1
